show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_value,duration_type
s5958,Movie,To and From New York,Sorin Dan Mihalcescu,United States,2008-01-01,2006,TV-MA,81 min,Independent Movies,2008.0,81,min
s5958,Movie,To and From New York,Sorin Dan Mihalcescu,United States,2008-01-01,2006,TV-MA,81 min,Thrillers,2008.0,81,min
s5959,Movie,9,Shane Acker,United States,2017-11-16,2009,PG-13,80 min,Action & Adventure,2017.0,80,min
s5959,Movie,9,Shane Acker,United States,2017-11-16,2009,PG-13,80 min,Independent Movies,2017.0,80,min
s5959,Movie,9,Shane Acker,United States,2017-11-16,2009,PG-13,80 min,Sci-Fi & Fantasy,2017.0,80,min
s5960,Movie,21,Robert Luketic,United States,2020-01-01,2008,PG-13,123 min,Dramas,2020.0,123,min
s5961,Movie,187,Kevin Reynolds,United States,2019-11-01,1997,R,119 min,Dramas,2019.0,119,min
s5962,Movie,706,Shravan Kumar,India,2019-04-01,2019,TV-14,118 min,Horror Movies,2019.0,118,min
s5962,Movie,706,Shravan Kumar,India,2019-04-01,2019,TV-14,118 min,International Movies,2019.0,118,min
s5963,Movie,1920,Vikram Bhatt,India,2017-12-15,2008,TV-MA,143 min,Horror Movies,2017.0,143,min
s5963,Movie,1920,Vikram Bhatt,India,2017-12-15,2008,TV-MA,143 min,International Movies,2017.0,143,min
s5963,Movie,1920,Vikram Bhatt,India,2017-12-15,2008,TV-MA,143 min,Thrillers,2017.0,143,min
s5964,Movie,Oct-01,Kunle Afolayan,Nigeria,2019-09-01,2014,TV-14,149 min,Dramas,2019.0,149,min
s5964,Movie,Oct-01,Kunle Afolayan,Nigeria,2019-09-01,2014,TV-14,149 min,International Movies,2019.0,149,min
s5964,Movie,Oct-01,Kunle Afolayan,Nigeria,2019-09-01,2014,TV-14,149 min,Thrillers,2019.0,149,min
s5965,TV Show,Feb-09,Unknown,Unknown,2019-03-20,2018,TV-14,1 Season,International TV Shows,2019.0,1,Season
s5965,TV Show,Feb-09,Unknown,Unknown,2019-03-20,2018,TV-14,1 Season,TV Dramas,2019.0,1,Season
s5966,Movie,22-Jul,Paul Greengrass,Norway,2018-10-10,2018,R,144 min,Dramas,2018.0,144,min
s5966,Movie,22-Jul,Paul Greengrass,Iceland,2018-10-10,2018,R,144 min,Dramas,2018.0,144,min
s5966,Movie,22-Jul,Paul Greengrass,United States,2018-10-10,2018,R,144 min,Dramas,2018.0,144,min
s5966,Movie,22-Jul,Paul Greengrass,Norway,2018-10-10,2018,R,144 min,Thrillers,2018.0,144,min
s5966,Movie,22-Jul,Paul Greengrass,Iceland,2018-10-10,2018,R,144 min,Thrillers,2018.0,144,min
s5966,Movie,22-Jul,Paul Greengrass,United States,2018-10-10,2018,R,144 min,Thrillers,2018.0,144,min
s5967,Movie,15-Aug,Swapnaneel Jayakar,India,2019-03-29,2019,TV-14,124 min,Comedies,2019.0,124,min
s5967,Movie,15-Aug,Swapnaneel Jayakar,India,2019-03-29,2019,TV-14,124 min,Dramas,2019.0,124,min
s5967,Movie,15-Aug,Swapnaneel Jayakar,India,2019-03-29,2019,TV-14,124 min,Independent Movies,2019.0,124,min
s5968,Movie,'89,Unknown,United Kingdom,2018-05-16,2017,TV-PG,87 min,Sports Movies,2018.0,87,min
s5969,Movie,​Goli Soda 2,Vijay Milton,India,2018-09-15,2018,TV-14,128 min,Action & Adventure,2018.0,128,min
s5969,Movie,​Goli Soda 2,Vijay Milton,India,2018-09-15,2018,TV-14,128 min,Dramas,2018.0,128,min
s5969,Movie,​Goli Soda 2,Vijay Milton,India,2018-09-15,2018,TV-14,128 min,International Movies,2018.0,128,min
s5970,Movie,​Maj Rati ​​Keteki,Santwana Bardoloi,India,2018-09-15,2017,TV-14,117 min,Dramas,2018.0,117,min
s5970,Movie,​Maj Rati ​​Keteki,Santwana Bardoloi,India,2018-09-15,2017,TV-14,117 min,International Movies,2018.0,117,min
s5971,Movie,​Mayurakshi,Atanu Ghosh,India,2018-09-15,2017,TV-14,100 min,Dramas,2018.0,100,min
s5971,Movie,​Mayurakshi,Atanu Ghosh,India,2018-09-15,2017,TV-14,100 min,International Movies,2018.0,100,min
s5972,Movie,(T)ERROR,"Lyric R. Cabral, David Felix Sutcliffe",United States,2016-06-30,2015,NR,84 min,Documentaries,2016.0,84,min
s5973,Movie,#cats_the_mewvie,Michael Margolis,Canada,2020-02-05,2020,TV-14,90 min,Documentaries,2020.0,90,min
s5973,Movie,#cats_the_mewvie,Michael Margolis,Canada,2020-02-05,2020,TV-14,90 min,International Movies,2020.0,90,min
s5974,Movie,#Roxy,Michael Kennedy,Canada,2019-04-10,2018,TV-14,105 min,Comedies,2019.0,105,min
s5974,Movie,#Roxy,Michael Kennedy,Canada,2019-04-10,2018,TV-14,105 min,Romantic Movies,2019.0,105,min
s5975,TV Show,แผนร้ายนายเจ้าเล่ห์,Unknown,Unknown,2019-03-30,2016,TV-14,1 Season,International TV Shows,2019.0,1,Season
s5975,TV Show,แผนร้ายนายเจ้าเล่ห์,Unknown,Unknown,2019-03-30,2016,TV-14,1 Season,Romantic TV Shows,2019.0,1,Season
s5975,TV Show,แผนร้ายนายเจ้าเล่ห์,Unknown,Unknown,2019-03-30,2016,TV-14,1 Season,TV Comedies,2019.0,1,Season
s5976,Movie,Ég man þig,Óskar Thór Axelsson,Iceland,2018-03-27,2017,TV-MA,106 min,Horror Movies,2018.0,106,min
s5976,Movie,Ég man þig,Óskar Thór Axelsson,Iceland,2018-03-27,2017,TV-MA,106 min,International Movies,2018.0,106,min
s5977,Movie,Çok Filim Hareketler Bunlar,Ozan Açıktan,Turkey,2017-03-10,2010,TV-MA,99 min,Comedies,2017.0,99,min
s5977,Movie,Çok Filim Hareketler Bunlar,Ozan Açıktan,Turkey,2017-03-10,2010,TV-MA,99 min,International Movies,2017.0,99,min
s5978,Movie,Æon Flux,Karyn Kusama,United States,2018-02-01,2005,PG-13,93 min,Action & Adventure,2018.0,93,min
s5978,Movie,Æon Flux,Karyn Kusama,United States,2018-02-01,2005,PG-13,93 min,Sci-Fi & Fantasy,2018.0,93,min
s5979,TV Show,Şubat,Unknown,Turkey,2017-01-17,2013,TV-MA,1 Season,Crime TV Shows,2017.0,1,Season
s5979,TV Show,Şubat,Unknown,Turkey,2017-01-17,2013,TV-MA,1 Season,International TV Shows,2017.0,1,Season
s5979,TV Show,Şubat,Unknown,Turkey,2017-01-17,2013,TV-MA,1 Season,TV Dramas,2017.0,1,Season
s5980,Movie,1 Chance 2 Dance,Adam Deyoe,United States,2017-07-01,2014,TV-PG,89 min,Dramas,2017.0,89,min
s5980,Movie,1 Chance 2 Dance,Adam Deyoe,United States,2017-07-01,2014,TV-PG,89 min,Romantic Movies,2017.0,89,min
s5981,Movie,1 Mile to You,Leif Tilden,United States,2017-07-07,2017,TV-14,105 min,Dramas,2017.0,105,min
s5981,Movie,1 Mile to You,Leif Tilden,United States,2017-07-07,2017,TV-14,105 min,Romantic Movies,2017.0,105,min
s5981,Movie,1 Mile to You,Leif Tilden,United States,2017-07-07,2017,TV-14,105 min,Sports Movies,2017.0,105,min
s5982,Movie,"10,000 B.C.",Roland Emmerich,United States,2019-06-01,2008,PG-13,109 min,Action & Adventure,2019.0,109,min
s5982,Movie,"10,000 B.C.",Roland Emmerich,South Africa,2019-06-01,2008,PG-13,109 min,Action & Adventure,2019.0,109,min
s5983,Movie,100 Days Of Solitude,Unknown,Spain,2018-07-06,2018,TV-MA,93 min,Documentaries,2018.0,93,min
s5983,Movie,100 Days Of Solitude,Unknown,Spain,2018-07-06,2018,TV-MA,93 min,International Movies,2018.0,93,min
s5984,Movie,100 Years: One Woman's Fight for Justice,Melinda Janko,United States,2018-03-20,2016,TV-14,75 min,Documentaries,2018.0,75,min
s5985,TV Show,100% Hotter,Unknown,United Kingdom,2019-11-01,2017,TV-14,1 Season,British TV Shows,2019.0,1,Season
s5985,TV Show,100% Hotter,Unknown,United Kingdom,2019-11-01,2017,TV-14,1 Season,International TV Shows,2019.0,1,Season
s5985,TV Show,100% Hotter,Unknown,United Kingdom,2019-11-01,2017,TV-14,1 Season,Reality TV,2019.0,1,Season
s5986,Movie,12 ROUND GUN,Sam Upton,United States,2019-03-14,2017,TV-MA,90 min,Dramas,2019.0,90,min
s5986,Movie,12 ROUND GUN,Sam Upton,United States,2019-03-14,2017,TV-MA,90 min,Independent Movies,2019.0,90,min
s5986,Movie,12 ROUND GUN,Sam Upton,United States,2019-03-14,2017,TV-MA,90 min,Sports Movies,2019.0,90,min
s5987,TV Show,12 Years Promise,Unknown,South Korea,2017-05-22,2014,TV-14,1 Season,International TV Shows,2017.0,1,Season
s5987,TV Show,12 Years Promise,Unknown,South Korea,2017-05-22,2014,TV-14,1 Season,Korean TV Shows,2017.0,1,Season
s5987,TV Show,12 Years Promise,Unknown,South Korea,2017-05-22,2014,TV-14,1 Season,Romantic TV Shows,2017.0,1,Season
s5988,Movie,13 Cameras,Victor Zarcoff,United States,2016-08-13,2015,NR,90 min,Horror Movies,2016.0,90,min
s5988,Movie,13 Cameras,Victor Zarcoff,United States,2016-08-13,2015,NR,90 min,Independent Movies,2016.0,90,min
s5988,Movie,13 Cameras,Victor Zarcoff,United States,2016-08-13,2015,NR,90 min,Thrillers,2016.0,90,min
s5989,Movie,13 Sins,Daniel Stamm,United States,2019-01-13,2014,R,93 min,Horror Movies,2019.0,93,min
s5989,Movie,13 Sins,Daniel Stamm,United States,2019-01-13,2014,R,93 min,Thrillers,2019.0,93,min
s5990,Movie,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,Unknown,Unknown,2017-01-26,2017,Unknown,37 min,Movies,2017.0,37,min
s5991,Movie,14 Blades,Daniel Lee,Hong Kong,2019-04-03,2010,R,113 min,Action & Adventure,2019.0,113,min
s5991,Movie,14 Blades,Daniel Lee,China,2019-04-03,2010,R,113 min,Action & Adventure,2019.0,113,min
s5991,Movie,14 Blades,Daniel Lee,Singapore,2019-04-03,2010,R,113 min,Action & Adventure,2019.0,113,min
s5991,Movie,14 Blades,Daniel Lee,Hong Kong,2019-04-03,2010,R,113 min,International Movies,2019.0,113,min
s5991,Movie,14 Blades,Daniel Lee,China,2019-04-03,2010,R,113 min,International Movies,2019.0,113,min
s5991,Movie,14 Blades,Daniel Lee,Singapore,2019-04-03,2010,R,113 min,International Movies,2019.0,113,min
s5992,Movie,14 Cameras,"Scott Hussion, Seth Fuller",United States,2018-10-27,2018,TV-MA,89 min,Horror Movies,2018.0,89,min
s5992,Movie,14 Cameras,"Scott Hussion, Seth Fuller",United States,2018-10-27,2018,TV-MA,89 min,Thrillers,2018.0,89,min
s5993,Movie,16 Blocks,Richard Donner,United States,2019-11-01,2006,PG-13,102 min,Action & Adventure,2019.0,102,min
s5993,Movie,16 Blocks,Richard Donner,Germany,2019-11-01,2006,PG-13,102 min,Action & Adventure,2019.0,102,min
s5994,Movie,17 Again,Burr Steers,United States,2021-01-01,2009,PG-13,102 min,Comedies,2021.0,102,min
s5995,Movie,1BR,David Marmor,United States,2020-08-23,2019,TV-MA,90 min,Horror Movies,2020.0,90,min
s5995,Movie,1BR,David Marmor,United States,2020-08-23,2019,TV-MA,90 min,Independent Movies,2020.0,90,min
s5995,Movie,1BR,David Marmor,United States,2020-08-23,2019,TV-MA,90 min,Thrillers,2020.0,90,min
s5996,Movie,1st Summoning,Raymond Wood,United States,2019-07-26,2018,TV-MA,94 min,Horror Movies,2019.0,94,min
s5996,Movie,1st Summoning,Raymond Wood,United States,2019-07-26,2018,TV-MA,94 min,Independent Movies,2019.0,94,min
s5997,Movie,20 Feet From Stardom,Morgan Neville,United States,2018-09-22,2013,PG-13,91 min,Documentaries,2018.0,91,min
s5997,Movie,20 Feet From Stardom,Morgan Neville,United States,2018-09-22,2013,PG-13,91 min,Music & Musicals,2018.0,91,min
s5998,Movie,2015 Dream Concert,Unknown,South Korea,2017-04-28,2015,TV-PG,107 min,International Movies,2017.0,107,min
s5998,Movie,2015 Dream Concert,Unknown,South Korea,2017-04-28,2015,TV-PG,107 min,Music & Musicals,2017.0,107,min
s5999,Movie,2036 Origin Unknown,Hasraf Dulull,United Kingdom,2018-12-20,2018,TV-14,95 min,Sci-Fi & Fantasy,2018.0,95,min
s6000,Movie,20th Century Women,Mike Mills,United States,2019-06-28,2016,R,119 min,Dramas,2019.0,119,min
s6000,Movie,20th Century Women,Mike Mills,United States,2019-06-28,2016,R,119 min,Independent Movies,2019.0,119,min
s6001,Movie,21 & Over,"Jon Lucas, Scott Moore",United States,2019-04-16,2013,R,93 min,Comedies,2019.0,93,min
s6002,TV Show,21 Sarfarosh: Saragarhi 1897,Unknown,India,2018-12-01,2018,TV-14,1 Season,International TV Shows,2018.0,1,Season
s6002,TV Show,21 Sarfarosh: Saragarhi 1897,Unknown,India,2018-12-01,2018,TV-14,1 Season,TV Dramas,2018.0,1,Season
s6003,Movie,2307: Winter's Dream,Joey Curtis,United States,2018-03-01,2016,TV-MA,101 min,Action & Adventure,2018.0,101,min
s6003,Movie,2307: Winter's Dream,Joey Curtis,United States,2018-03-01,2016,TV-MA,101 min,Independent Movies,2018.0,101,min
s6003,Movie,2307: Winter's Dream,Joey Curtis,United States,2018-03-01,2016,TV-MA,101 min,Sci-Fi & Fantasy,2018.0,101,min
s6004,Movie,24 Hours to Live,Brian Smrz,South Africa,2018-04-07,2017,R,93 min,Action & Adventure,2018.0,93,min
s6004,Movie,24 Hours to Live,Brian Smrz,China,2018-04-07,2017,R,93 min,Action & Adventure,2018.0,93,min
s6004,Movie,24 Hours to Live,Brian Smrz,United States,2018-04-07,2017,R,93 min,Action & Adventure,2018.0,93,min
s6005,Movie,"27, el club de los malditos",Nicanor Loreti,Argentina,2018-05-01,2018,TV-MA,82 min,Action & Adventure,2018.0,82,min
s6005,Movie,"27, el club de los malditos",Nicanor Loreti,Argentina,2018-05-01,2018,TV-MA,82 min,Comedies,2018.0,82,min
s6005,Movie,"27, el club de los malditos",Nicanor Loreti,Argentina,2018-05-01,2018,TV-MA,82 min,International Movies,2018.0,82,min
s6006,Movie,27: Gone Too Soon,Simon Napier-Bell,United Kingdom,2018-05-01,2017,TV-MA,70 min,Documentaries,2018.0,70,min
s6007,Movie,28 Days,Betty Thomas,United States,2020-09-30,2000,PG-13,104 min,Comedies,2020.0,104,min
s6007,Movie,28 Days,Betty Thomas,United States,2020-09-30,2000,PG-13,104 min,Dramas,2020.0,104,min
s6008,Movie,3 Deewarein,Nagesh Kukunoor,Unknown,2019-12-31,2003,TV-MA,121 min,Dramas,2019.0,121,min
s6008,Movie,3 Deewarein,Nagesh Kukunoor,Unknown,2019-12-31,2003,TV-MA,121 min,International Movies,2019.0,121,min
s6008,Movie,3 Deewarein,Nagesh Kukunoor,Unknown,2019-12-31,2003,TV-MA,121 min,Thrillers,2019.0,121,min
s6009,Movie,3 Generations,Gaby Dellal,United States,2017-08-28,2015,PG-13,92 min,Dramas,2017.0,92,min
s6009,Movie,3 Generations,Gaby Dellal,United States,2017-08-28,2015,PG-13,92 min,LGBTQ Movies,2017.0,92,min
s6010,Movie,3 Heroines,Iman Brotoseno,Indonesia,2019-01-05,2016,TV-PG,124 min,Dramas,2019.0,124,min
s6010,Movie,3 Heroines,Iman Brotoseno,Indonesia,2019-01-05,2016,TV-PG,124 min,International Movies,2019.0,124,min
s6010,Movie,3 Heroines,Iman Brotoseno,Indonesia,2019-01-05,2016,TV-PG,124 min,Sports Movies,2019.0,124,min
s6011,Movie,3 Seconds Divorce,Shazia Javed,Canada,2019-06-15,2018,TV-PG,53 min,Documentaries,2019.0,53,min
s6011,Movie,3 Seconds Divorce,Shazia Javed,Canada,2019-06-15,2018,TV-PG,53 min,Faith & Spirituality,2019.0,53,min
s6012,Movie,30 Days of Luxury,Hani Hamdi,Egypt,2019-04-18,2016,TV-14,91 min,Comedies,2019.0,91,min
s6012,Movie,30 Days of Luxury,Hani Hamdi,Egypt,2019-04-18,2016,TV-14,91 min,International Movies,2019.0,91,min
s6013,Movie,30 Minutes or Less,Ruben Fleischer,United States,2021-01-01,2011,R,83 min,Action & Adventure,2021.0,83,min
s6013,Movie,30 Minutes or Less,Ruben Fleischer,United States,2021-01-01,2011,R,83 min,Comedies,2021.0,83,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,Denmark,2019-10-01,1989,TV-14,93 min,Dramas,2019.0,93,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,France,2019-10-01,1989,TV-14,93 min,Dramas,2019.0,93,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,Poland,2019-10-01,1989,TV-14,93 min,Dramas,2019.0,93,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,Denmark,2019-10-01,1989,TV-14,93 min,International Movies,2019.0,93,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,France,2019-10-01,1989,TV-14,93 min,International Movies,2019.0,93,min
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,Poland,2019-10-01,1989,TV-14,93 min,International Movies,2019.0,93,min
s6015,Movie,42 Grams,Jack C. Newell,United States,2018-02-01,2017,TV-MA,81 min,Documentaries,2018.0,81,min
s6016,Movie,4th Man Out,Andrew Nackman,United States,2016-05-05,2015,NR,86 min,Comedies,2016.0,86,min
s6016,Movie,4th Man Out,Andrew Nackman,United States,2016-05-05,2015,NR,86 min,LGBTQ Movies,2016.0,86,min
s6017,Movie,5 Cowok Jagoan,Anggy Umbara,Unknown,2019-01-05,2017,TV-MA,106 min,Action & Adventure,2019.0,106,min
s6017,Movie,5 Cowok Jagoan,Anggy Umbara,Unknown,2019-01-05,2017,TV-MA,106 min,Comedies,2019.0,106,min
s6017,Movie,5 Cowok Jagoan,Anggy Umbara,Unknown,2019-01-05,2017,TV-MA,106 min,International Movies,2019.0,106,min
s6018,Movie,5 to 7,Victor Levin,United States,2017-03-16,2014,R,97 min,Comedies,2017.0,97,min
s6018,Movie,5 to 7,Victor Levin,United States,2017-03-16,2014,R,97 min,Dramas,2017.0,97,min
s6018,Movie,5 to 7,Victor Levin,United States,2017-03-16,2014,R,97 min,Romantic Movies,2017.0,97,min
s6019,Movie,50 First Dates,Peter Segal,United States,2020-12-01,2004,PG-13,99 min,Comedies,2020.0,99,min
s6019,Movie,50 First Dates,Peter Segal,United States,2020-12-01,2004,PG-13,99 min,Romantic Movies,2020.0,99,min
s6020,Movie,50/50,Jonathan Levine,United States,2019-06-01,2011,R,100 min,Comedies,2019.0,100,min
s6020,Movie,50/50,Jonathan Levine,United States,2019-06-01,2011,R,100 min,Dramas,2019.0,100,min
s6020,Movie,50/50,Jonathan Levine,United States,2019-06-01,2011,R,100 min,Independent Movies,2019.0,100,min
s6021,Movie,5CM,Rizal Mantovani,Indonesia,2018-09-28,2012,TV-14,126 min,Dramas,2018.0,126,min
s6021,Movie,5CM,Rizal Mantovani,Indonesia,2018-09-28,2012,TV-14,126 min,International Movies,2018.0,126,min
s6022,Movie,6 Days,Toa Fraser,New Zealand,2018-02-08,2017,R,94 min,Action & Adventure,2018.0,94,min
s6022,Movie,6 Days,Toa Fraser,United Kingdom,2018-02-08,2017,R,94 min,Action & Adventure,2018.0,94,min
s6022,Movie,6 Days,Toa Fraser,New Zealand,2018-02-08,2017,R,94 min,Dramas,2018.0,94,min
s6022,Movie,6 Days,Toa Fraser,United Kingdom,2018-02-08,2017,R,94 min,Dramas,2018.0,94,min
s6022,Movie,6 Days,Toa Fraser,New Zealand,2018-02-08,2017,R,94 min,International Movies,2018.0,94,min
s6022,Movie,6 Days,Toa Fraser,United Kingdom,2018-02-08,2017,R,94 min,International Movies,2018.0,94,min
s6023,Movie,6-5=2,Bharat Jain,India,2017-11-01,2014,TV-MA,103 min,Horror Movies,2017.0,103,min
s6023,Movie,6-5=2,Bharat Jain,India,2017-11-01,2014,TV-MA,103 min,International Movies,2017.0,103,min
s6023,Movie,6-5=2,Bharat Jain,India,2017-11-01,2014,TV-MA,103 min,Thrillers,2017.0,103,min
s6024,Movie,68 Kill,Trent Haaga,United States,2019-09-01,2017,R,96 min,Comedies,2019.0,96,min
s6024,Movie,68 Kill,Trent Haaga,United States,2019-09-01,2017,R,96 min,Independent Movies,2019.0,96,min
s6024,Movie,68 Kill,Trent Haaga,United States,2019-09-01,2017,R,96 min,Thrillers,2019.0,96,min
s6025,TV Show,7 (Seven),Nizar Shafi,India,2019-07-30,2019,TV-14,1 Season,TV Shows,2019.0,1,Season
s6026,Movie,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi",Pakistan,2019-05-15,2018,TV-PG,137 min,Comedies,2019.0,137,min
s6026,Movie,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi",Pakistan,2019-05-15,2018,TV-PG,137 min,International Movies,2019.0,137,min
s6026,Movie,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi",Pakistan,2019-05-15,2018,TV-PG,137 min,Music & Musicals,2019.0,137,min
s6027,TV Show,9 Months That Made You,Unknown,United States,2017-03-01,2016,TV-PG,1 Season,British TV Shows,2017.0,1,Season
s6027,TV Show,9 Months That Made You,Unknown,United States,2017-03-01,2016,TV-PG,1 Season,Docuseries,2017.0,1,Season
s6027,TV Show,9 Months That Made You,Unknown,United States,2017-03-01,2016,TV-PG,1 Season,Science & Nature TV,2017.0,1,Season
s6028,Movie,A Bad Moms Christmas,"Jon Lucas, Scott Moore",United States,2020-02-14,2017,R,104 min,Comedies,2020.0,104,min
s6028,Movie,A Bad Moms Christmas,"Jon Lucas, Scott Moore",China,2020-02-14,2017,R,104 min,Comedies,2020.0,104,min
s6029,Movie,A Billion Colour Story,Padmakumar Narasimhamurthy,India,2018-04-01,2016,TV-14,104 min,Dramas,2018.0,104,min
s6029,Movie,A Billion Colour Story,Padmakumar Narasimhamurthy,India,2018-04-01,2016,TV-14,104 min,Independent Movies,2018.0,104,min
s6029,Movie,A Billion Colour Story,Padmakumar Narasimhamurthy,India,2018-04-01,2016,TV-14,104 min,International Movies,2018.0,104,min
s6030,Movie,A Boy Called Po,John Asher,United States,2018-01-15,2016,PG,94 min,Dramas,2018.0,94,min
s6030,Movie,A Boy Called Po,John Asher,United States,2018-01-15,2016,PG,94 min,Sci-Fi & Fantasy,2018.0,94,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United States,2020-07-01,1977,PG,176 min,Action & Adventure,2020.0,176,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United Kingdom,2020-07-01,1977,PG,176 min,Action & Adventure,2020.0,176,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United States,2020-07-01,1977,PG,176 min,Classic Movies,2020.0,176,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United Kingdom,2020-07-01,1977,PG,176 min,Classic Movies,2020.0,176,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United States,2020-07-01,1977,PG,176 min,Dramas,2020.0,176,min
s6031,Movie,A Bridge Too Far,Richard Attenborough,United Kingdom,2020-07-01,1977,PG,176 min,Dramas,2020.0,176,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United Kingdom,2020-11-01,1971,R,137 min,Classic Movies,2020.0,137,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United States,2020-11-01,1971,R,137 min,Classic Movies,2020.0,137,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United Kingdom,2020-11-01,1971,R,137 min,Cult Movies,2020.0,137,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United States,2020-11-01,1971,R,137 min,Cult Movies,2020.0,137,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United Kingdom,2020-11-01,1971,R,137 min,Dramas,2020.0,137,min
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United States,2020-11-01,1971,R,137 min,Dramas,2020.0,137,min
s6033,Movie,A Dangerous Woman,Stephen Gyllenhaal,United States,2018-04-01,1993,R,101 min,Dramas,2018.0,101,min
s6033,Movie,A Dangerous Woman,Stephen Gyllenhaal,United States,2018-04-01,1993,R,101 min,Romantic Movies,2018.0,101,min
s6034,Movie,A Family Affair,Tom Fassaert,Netherlands,2016-10-16,2015,TV-PG,111 min,Documentaries,2016.0,111,min
s6034,Movie,A Family Affair,Tom Fassaert,Denmark,2016-10-16,2015,TV-PG,111 min,Documentaries,2016.0,111,min
